test_id,android_device_id,android_fingerprint,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,isp_name,is_isp,network_operator_name,mcc,mnc,pre_connection_type,post_connection_type,brand,device,hardware,build_id,manufacturer,model,product,cdma_cell_id,gsm_cell_id,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
2589795551,124400052,"samsung/klteduosxx/klte:6.0.1/MMB29M/G900FDXXS1CPL3:user/release-keys","2017-02-01 00:00:37","188.170.195.xxx",4959,2069,30,"Krasnodar","Russian Federation","RU",45.0333,38.9667,"Artecom","Russia","RU","Krasnodar Krai","KDA","Krasnodar",45.04480,38.97600,0.916261,"PJSC MegaFon",1,"MegaFon","","",15,15,"samsung","klte","qcom","MMB29M","samsung","SM-G900FD","klteduosxx","","244507908",2,"Krasnodar, Krasnodar Krai, Russia","Krasnodar","locality","Russia","RU","Krasnodar Krai","gorod Krasnodar","","350020"
2589795552,122327625,"Verizon/zerofltevzw/zerofltevzw:6.0.1/MMB29K/G920VVRS4CPL3:user/release-keys","2017-02-01 00:00:37","70.199.135.xxx",6623,6547,83,"Eagle River, AK","United States","US",61.3214,-149.5678,"MTA Communications","United States","US","Alaska","AK","Anchorage",61.11066,-149.88971,18.0929,"VERIZON WIRELESS",0,"Verizon Wireless","311","480",15,15,"Verizon","zerofltevzw","samsungexynos7420","MMB29K","samsung","SM-G920V","zerofltevzw","2048771","",1,"Anchorage, AK, USA","Anchorage","locality","United States","US","Alaska","Anchorage","","99515"
2589795558,99295303,"TECNO/TECNO-PHANTOM5/TECNO-PHANTOM5:5.1/LMY47D/1439207970:user/release-keys","2017-02-01 00:00:37","41.78.136.xxx",6379,966,59,"Accra","Ghana","GH",5.5500,-0.2167,"ZIPNET","Togo","TG","Maritime","M","Lomé",6.13190,1.22280,106.919,"Atlantique Telecom Togo",1,"MOOV","615","3",17,17,"TECNO","TECNO-PHANTOM5","mt6735","LMY47D","TECNO","PHANTOM5","TECNO-PHANTOM5","","35038",2,"Lome, Togo","Lome","locality","Togo","TG","Maritime","Golfe","",""
2589795562,151826275,"Xiaomi/land/land:6.0.1/MMB29M/V8.1.1.0.MALMIDI:user/release-keys","2017-02-01 00:00:37","47.31.182.xxx",5632,6923,79,"Ghaziabad","India","IN",28.6700,77.4200,"Tripleplay Broadband Pvt Ltd","India","IN","Uttar Pradesh","UP","Ghaziabad",28.65018,77.44399,1.99952,"Jio",1,"RELIANCE 4G","405","872",0,0,"Xiaomi","land","qcom","MMB29M","Xiaomi","Redmi 3S","land","","1089073",1,"Ghaziabad, Uttar Pradesh 201001, India","Ghaziabad","locality","India","IN","Uttar Pradesh","Ghaziabad","","201001"
2589795563,152541657,"docomo/SO-02G/SO-02G:6.0.1/23.5.B.0.303/3525445998:user/release-keys","2017-02-01 00:00:38","1.75.6.xxx",5239,9145,47,"Sagamihara","Japan","JP",35.5715,139.3732,"Allied Telesis Capital Corporation","Japan","JP","Tokyo","13","Ōta-ku",35.56130,139.70724,18.8061,"NTT DoCoMo,Inc.",0,"NTT DOCOMO","440","10",15,15,"docomo","SO-02G","qcom","23.5.B.0.303","Sony","SO-02G","SO-02G","","47485184",1,"Ota, Tokyo, Japan","Ota","locality","Japan","JP","Tokyo","","","146-0094"
2589795564,87877356,"samsung/trltexx/trlte:5.0.1/LRX22C/N910FXXU1BOC5:user/release-keys","2017-02-01 00:00:38","5.47.145.xxx",30021,3988,47,"Istanbul","Turkey","TR",41.0136,28.9550,"Turk Telekom Asya","Turkey","TR","İstanbul","34","Istanbul",41.02140,28.96840,0.88328,"Turk Telekom",1,"AVEA","","",11,17,"samsung","trlte","qcom","LRX22C","samsung","SM-N910F","trltexx","","21448812",2,"Turkey","Turkey","country","Turkey","TR","","","",""
2589795565,133413823,"HUAWEI/VIE-L29/HWVIE:6.0/HUAWEIVIE-L29/C636B180:user/release-keys","2017-02-01 00:00:38","104.198.59.xxx",19,20,37,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Celcom Axiata","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.21787,101.72204,6.15152,"Google Cloud",1,"MY CELCOM","","",17,17,"HUAWEI","HWVIE","hi3650","HUAWEIVIE-L29","HUAWEI","VIE-L29","VIE-L29","","8672405",1,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","53100"
2589795566,50641837,"samsung/kccat6xx/kccat6:4.4.4/KTU84P/G901FXXU1ANH5:user/release-keys","2017-02-01 00:00:38","14.100.136.xxx",180882,35413,19,"Singapore","Republic of Singapore","SG",1.3000,103.8000,"SingTel","Singapore","SG","Central Singapore Community Development Council","01","Singapore",1.28550,103.85650,4.03352,"SingTel Mobile",1,"SingTel","525","1",15,15,"samsung","kccat6","qcom","KTU84P","samsung","SM-G901F","kccat6xx","","243569412",2,"Singapore, Singapore","Singapore","locality","Singapore","SG","","","",""
2589795567,142443402,"samsung/trltedt/trlte:4.4.4/KTU84P/N910GDTU1ANK3:user/release-keys","2017-02-01 00:00:38","115.178.239.xxx",13836,443,24,"Surabaya","Indonesia","ID",-7.2667,112.7333,"PT Smartfren Telecom","Indonesia","ID","East Java","JI","Probolinggo",-7.75326,113.21766,47.29,"PT. CORE MEDIATECH",1,"51028","","",15,15,"samsung","trlte","qcom","KTU84P","samsung","SM-N910G","trltedt","","60179232",1,"Probolinggo, Probolinggo City, East Java, Indonesia","Probolinggo","locality","Indonesia","ID","East Java","Probolinggo City","","67214"
2589795569,152529381,"Sony/F8131/F8131:7.0/39.2.A.0.361/1078836197:user/release-keys","2017-02-01 00:00:38","85.76.45.xxx",32606,7993,71,"Jyvaskyla","Finland","FI",62.2333,25.7333,"Seltimil Oy","Finland","FI","UNKNOWN","??","UNKNOWN",60.17080,24.93750,145.104,"Elisa Oyj",1,"Saunalahti","244","5",15,15,"Sony","F8131","qcom","39.2.A.0.417","Sony","F8131","F8131","","901638",2,"Finland","Finland","country","Finland","FI","","","",""
2589795573,83804041,"OPPO/OPPO72_14079/R831K:4.2.2/JDQ39/1395320677:user/release-keys","2017-02-01 00:00:38","139.59.236.xxx",1435,1791,75,"Singapore","Republic of Singapore","SG",1.3000,103.8000,"PT FirstMedia","Singapore","SG","Central Singapore Community Development Council","01","Singapore",1.28550,103.85650,4.03352,"Digital Ocean",0,"XL 4G LTE","","",17,17,"OPPO","OPPO72_14079","mt6572","JDQ39","OPPO","R831K","OPPO72_14079","","8782081",2,"Singapore, Singapore","Singapore","locality","Singapore","SG","","","",""
2589795581,100479723,"samsung/nobleltejv/noblelte:6.0.1/MMB29K/N920CXXS3BQA9:user/release-keys","2017-02-01 00:00:38","5.46.155.xxx",76367,35072,19,"Istanbul","Turkey","TR",41.0136,28.9550,"Turk Telekom Avrupa","Turkey","TR","İstanbul","34","Istanbul",41.02140,28.96840,0.88328,"Turk Telekom",1,"Türk Telekom","286","3",15,15,"samsung","noblelte","samsungexynos7420","MMB29K","samsung","SM-N920C","nobleltejv","","253582101",2,"Turkey","Turkey","country","Turkey","TR","","","",""
2589795582,151824273,"Xiaomi/kenzo/kenzo:5.1.1/LMY47V/V8.0.6.0.LHOMIDG:user/release-keys","2017-02-01 00:00:38","112.215.153.xxx",265,324,108,"Banjarmasin","Indonesia","ID",-3.3333,114.5833,"PT Telekomunikasi Indonesia","Indonesia","ID","South Kalimantan","KS","Barabai",-2.57576,115.39255,76.6159,"PT Excelcomindo Pratama",1,"XL","510","11",17,17,"Xiaomi","kenzo","qcom","LMY47V","Xiaomi","Redmi Note 3","kenzo","","33572704",1,"Mandingin, Barabai, Central Hulu Sungai Regency, South Kalimantan, Indonesia","Mandingin","administrative_area_level_4","Indonesia","ID","South Kalimantan","Central Hulu Sungai Regency","Barabai, Mandingin","71315"
2589795583,151934110,"HUAWEI/RIO-L03/HWRIO:5.1/HUAWEIRIO-L03/C212B130:user/release-keys","2017-02-01 00:00:38","201.130.58.xxx",18666,21153,15,"Monterrey","Mexico","MX",25.6667,-100.3000,"Neoclan Networks","Mexico","MX","Nuevo Leon","NLE","Monterrey",25.63484,-100.29184,2.26505,"Comunicaciones Nextel de Mexico, S.A. de C.V.",1,"AT&T 4G","334","50",15,15,"HUAWEI","HWRIO","qcom","HUAWEIRIO-L03","HUAWEI","HUAWEI RIO-L03","RIO-L03","","48897282",1,"Monterrey, Nuevo Leon, Mexico","Monterrey","locality","Mexico","MX","Nuevo Leon","Monterrey","","64769"
2589795584,152475453,"ALLVIEW/AX4Nano_plus/AX4Nano_plus:4.4.2/KOT49H/1431705245:user/release-keys","2017-02-01 00:00:38","213.233.85.xxx",5661,4747,29,"Bucharest","Romania","RO",44.4167,26.1000,"Vodafone Romania","Romania","RO","Bucharest","B","Bucharest",44.43330,26.10000,1.14834,"Vodafone Romania",1,"Vodafone RO","","",17,17,"ALLVIEW","AX4Nano_plus","mt8312c","KOT49H","ALLVIEW","AX4Nano_plus","AX4Nano_plus","","152424195",2,"Bucharest, Romania","Bucharest","locality","Romania","RO","Bucharest","Bucharest","",""
2589795586,79064041,"Verizon/trltevzw/trltevzw:7.1.1/NMF26Q/N910VVRU2CPJ2:user/release-keys","2017-02-01 00:00:38","109.240.87.xxx",66552,36717,38,"Oulu","Finland","FI",65.0167,25.4667,"Netplaza Oy","Finland","FI","Northern Ostrobothnia","14","Oulu",65.02798,25.47490,0.817437,"TeliaSonera Finland Oyj",1,"SONERA","244","91",15,15,"Verizon","trltevzw","qcom","NMF26Q","samsung","SM-N910V","trltevzw","","36375317",1,"Oulu, Finland","Oulu","locality","Finland","FI","Northern Ostrobothnia","","","90500"
2589795589,128434563,"samsung/kltezt/klte:6.0.1/MMB29M/G900IZTU1CPK2:user/release-keys","2017-02-01 00:00:38","106.67.69.xxx",11139,10140,78,"Ghaziabad","India","IN",28.6700,77.4200,"HBS NETWORK PVT. LTD.","India","IN","UNKNOWN","??","UNKNOWN",20.00000,77.00000,600.289,"Idea Cellular",1,"IDEA","404","89",15,15,"samsung","klte","qcom","MMB29M","samsung","SM-G900I","kltezt","","10534187",2,"India","India","country","India","IN","","","",""
2589795593,152541722,"C8_SP7731GEA_DIKA_6408_P5013_NomiI503_20151028","2017-02-01 00:00:38","37.73.253.xxx",3418,3172,46,"Kiev","Ukraine","UA",50.4500,30.5233,"MIIT","Ukraine","UA","UNKNOWN","??","UNKNOWN",50.45000,30.52330,0,"Limited Liability Company lifecell",1,"lifecell","","",17,17,"Spreadtrum","revo_6408","sc8830","KOT49H","Spreadtrum","Nomi_i503","revo_6408","","74871384",2,"Ukraine","Ukraine","country","Ukraine","UA","","","",""
2589795595,141854296,"HUAWEI/DAV-702L/HWP8max:6.0/HUAWEIDAV-702L/C229B205:user/release-keys","2017-02-01 00:00:38","219.100.136.xxx",2815,2864,55,"Maibara","Japan","JP",35.3167,136.2833,"gatolabo","Japan","JP","Gifu Prefecture","21","Toki",35.32941,137.18685,50.9979,"Plus One marketing",0,"NTT DOCOMO","","",15,15,"HUAWEI","HWP8max","hi3635","HUAWEIDAV-702L","HUAWEI","HUAWEI P8max","DAV-702L","","",1,"Toki, Gifu Prefecture, Japan","Toki","locality","Japan","JP","Gifu Prefecture","","","509-5202"
2589795597,148513106,"samsung/j7xeltexx/j7xelte:6.0.1/MMB29K/J710FXXU2APL8:user/release-keys","2017-02-01 00:00:38","217.66.158.xxx",10001,1408,49,"Yaroslavl","Russian Federation","RU",57.6167,39.8500,"Volga IX","Russia","RU","Vologda Oblast","VLG","Vologda",59.18542,39.94545,108.563,"MTS PJSC",1,"MTS RUS","250","1",17,17,"samsung","j7xelte","samsungexynos7870","MMB29K","samsung","SM-J710F","j7xeltexx","","56331008",1,"Vologda, Vologda Oblast, Russia","Vologda","locality","Russia","RU","Vologda Oblast","gorod Vologda","","160033"
2589795598,141881319,"Tinno/QMobile S1/s5222:5.0/LRX21M/1472528138:user/release-keys","2017-02-01 00:00:38","207.154.205.xxx",2453,657,189,"Frankfurt","Germany","DE",50.1167,8.6833,"Jublo Solutions","Germany","DE","Hesse","HE","Frankfurt am Main",50.11670,8.68330,0,"Digital Ocean",0,"ZONG","","",17,17,"QMobile","QMobile","mt6582","LRX21M","QMobile","QMobile S1","QMobile S1","","52684025",2,"Frankfurt, Germany","Frankfurt","locality","Germany","DE","Hesse","Darmstadt","","60313"
2589795604,147215506,"samsung/j7xeltexx/j7xelte:6.0.1/MMB29K/J710FXXU2APL8:user/release-keys","2017-02-01 00:00:39","51.255.197.xxx",5073,2447,99,"Paris","France","FR",48.8742,2.3470,"CAPACOM by Net1C","France","FR","UNKNOWN","??","UNKNOWN",48.85820,2.33870,1.16931,"OVH SAS",0,"I WIND","222","88",17,17,"samsung","j7xelte","samsungexynos7870","MMB29K","samsung","SM-J710F","j7xeltexx","","35132645",2,"France","France","country","France","FR","","","",""
2589795605,151188320,"DOOGEE/X5max_PRO/X5max_PRO:6.0/MRA58K/20160804.210513:user/release-keys","2017-02-01 00:00:39","113.210.61.xxx",29014,13614,63,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"Digi","Malaysia","MY","Selangor","10","Petaling Jaya",3.10700,101.63050,2.12169,"Maxis Communications",1,"MY MAXIS","502","12",15,15,"DOOGEE","X5max_PRO","mt6735","MRA58K","DOOGEE","X5max_PRO","X5max_PRO","","156161805",2,"Petaling Jaya, Selangor, Malaysia","Petaling Jaya","locality","Malaysia","MY","Selangor","Petaling","","46100"
2589795606,152473959,"archos/SCAC40NE/ac40ne:5.1/LMY47D/20160524.161840:user/release-keys","2017-02-01 00:00:39","94.25.177.xxx",1272,1883,80,"Moscow","Russian Federation","RU",55.7517,37.6178,"MaximaTelecom","Russia","RU","Moscow","MOW","Moscow",55.74850,37.61840,0.222606,"PJSC MegaFon",1,"Yota","","",17,17,"archos","ac40ne","sc8830","LMY47D","Archos","Archos 40 Neon","SCAC40NE","","21086037",2,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","119072"
2589795607,138960214,"samsung/j7xltedd/j7xlte:6.0.1/MMB29K/J710FNDDU1APL2:user/release-keys","2017-02-01 00:00:39","47.11.248.xxx",26840,5444,123,"Vizianagaram","India","IN",18.1200,83.4200,"The Orange Fibernet","India","IN","Odisha","OR","Koraput",18.81139,82.70856,66.825,"Jio",1,"AirTel","405","53",0,0,"samsung","j7xlte","samsungexynos7580","MMB29K","samsung","SM-J710FN","j7xltedd","","242704",1,"Koraput, Odisha, India","Koraput","locality","India","IN","Odisha","Koraput","","764020"
2589795609,149724172,"LYF/LS-5506/LS-5506:5.1/LMY47D/1447940117:user/release-keys","2017-02-01 00:00:39","47.30.160.xxx",1203,0,56,"New Delhi","India","IN",28.6100,77.2300,"MTS india","India","IN","Delhi","DL","Delhi",28.66670,77.21670,4.00426,"Jio",1,"Jio 4G","405","872",15,15,"LYF","LS-5506","mt6735","LMY47D","Haier","LS-5506","LS-5506","","44252",2,"Delhi, India","Delhi","locality","India","IN","Delhi","North West Delhi","","110054"
2589795613,152541309,"LYF/LS-5014/HL-L51:5.1.1/LMY47V/eng.public:user/release-keys","2017-02-01 00:00:39","157.50.106.xxx",18665,4500,50,"Erode","India","IN",11.3410,77.7172,"Sri Vari Network Private Limited","India","IN","Tamil Nadu","TN","Chennai",13.08330,80.28330,211.227,"Jio",1,"Jio 4G","405","869",15,15,"LYF","HL-L51","qcom","LMY47V","Haier","LS-5014","LS-5014","","690449",2,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600009"
2589795615,134955677,"HUAWEI/EVA-L09/HWEVA:6.0/HUAWEIEVA-L09/C432B182:user/release-keys","2017-02-01 00:00:39","151.38.60.xxx",10584,11123,56,"Vicenza","Italy","IT",45.5500,11.5500,"E4A s.r.l.","Italy","IT","Veneto","34","Santorso",45.72925,11.38720,14.6904,"Wind Telecomunicazioni",1,"I WIND","","",15,15,"HUAWEI","HWEVA","hi3650","HUAWEIEVA-L09","HUAWEI","EVA-L09","EVA-L09","","61984008",1,"Santorso, Province of Vicenza, Italy","Santorso","administrative_area_level_3","Italy","IT","Veneto","Province of Vicenza","Santorso","36014"
2589795616,150409609,"asus/WW_Z008/Z008_1:5.0/LRX21V/2.20.40.156_20160815_8487_user:user/release-keys","2017-02-01 00:00:39","202.67.42.xxx",7070,2272,49,"Jakarta","Indonesia","ID",-6.1745,106.8227,"HYPERNET","Indonesia","ID","UNKNOWN","??","UNKNOWN",-6.17500,106.82860,0.40704,"Three Indonesia",1,"3","510","89",17,17,"asus","Z008_1","mofd_v1","LRX21V","asus","ASUS_Z008D","WW_Z008","","58432429",2,"Indonesia","Indonesia","country","Indonesia","ID","","","",""
2589795620,152332339,"Xiaomi/kenzo/kenzo:5.1.1/LMY47V/V7.5.3.0.LHOMIDE:user/release-keys","2017-02-01 00:00:39","49.44.51.xxx",106,201,27,"Mumbai","India","IN",18.9647,72.8258,"Jio","India","IN","Maharashtra","MH","Madh",19.13757,72.82276,11.9611,"Reliance Jio Infocomm Ltd",1,"Vodafone IN","404","20",15,15,"Xiaomi","kenzo","qcom","LMY47V","Xiaomi","Redmi Note 3","kenzo","","256805",1,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400061"
2589795622,152448821,"samsung/heroltexx/herolte:6.0.1/MMB29K/G930FXXU1BPLB:user/release-keys","2017-02-01 00:00:39","2.247.247.xxx",1478,213,77,"Pavelsbach","Germany","DE",49.2667,11.3500,"Brandl Services GmbH","Germany","DE","Baden-Württemberg","BW","Giengen an der Brenz",48.61355,10.23949,67.727,"Telefonica Germany",1,"1&1","262","3",17,17,"samsung","herolte","samsungexynos8890","MMB29K","samsung","SM-G930F","heroltexx","","33291859",1,"Giengen, Germany","Giengen","locality","Germany","DE","Baden-Württemberg","Stuttgart","Heidenheim","89537"
2589795623,86293861,"htc/a32ul_htc_asia_tw/htc_a32ul:4.4.4/KTU84P/508422.2:user/release-keys","2017-02-01 00:00:39","111.70.92.xxx",5797,2071,39,"Hsinchu","Taiwan","TW",24.8167,120.9833,"Far EasTone Telecommunications Co., Ltd","Taiwan","TW","Hsinchu County","HSZ","Hsinchu",24.81345,120.96343,1.26991,"Chunghwa Telecom Co.",1,"中華電信","466","92",17,17,"htc","htc_a32ul","qcom","KTU84P","HTC","HTC_D626x","a32ul_htc_asia_tw","","18464875",1,"Hsinchu, East District, Hsinchu City, Taiwan","Hsinchu","locality","Taiwan","TW","Taiwan Province","Hsinchu City","North District","300"
2589795624,146539196,"Xiaomi/land/land:6.0.1/MMB29M/V8.1.1.0.MALMIDI:user/release-keys","2017-02-01 00:00:39","47.29.50.xxx",158,131,108,"Raigarh","India","IN",21.8974,83.3950,"AASHI Communications","India","IN","Jharkhand","JH","Ranchi",23.35364,85.34399,160.091,"Jio",1,"Jio 4G","405","856",15,15,"Xiaomi","land","qcom","MMB29M","Xiaomi","Redmi 3S","land","","828466",1,"Ranchi, Jharkhand, India","Ranchi","locality","India","IN","Jharkhand","Ranchi","","834001"
2589795627,82460444,"samsung/sltezt/slte:4.4.4/KTU84P/G850YZTU2AOE1:user/release-keys","2017-02-01 00:00:39","1.200.195.xxx",5084,2932,27,"Taipei","Taiwan","TW",25.0333,121.5333,"Taipeinet","Taiwan","TW","Taipei City","TPE","Macao",25.25886,121.50034,15.741,"Vibo Telecom",1,"T Star","","",15,15,"samsung","slte","universal5430","KTU84P","samsung","SM-G850Y","sltezt","","64513282",1,"New Taipei, Banqiao District, New Taipei City, Taiwan","New Taipei","locality","Taiwan","TW","New Taipei City","Luzhou District","","252"
2589795629,33533882,"samsung/d2spr/d2spr:4.4.2/KOT49H/L710VPEDOB1:eng/test-keys","2017-02-01 00:00:40","66.87.73.xxx",11786,4936,46,"Saint Louis, MO","United States","US",38.6272,-90.1978,"Elite Systems, LLc","United States","US","Missouri","MO","UNKNOWN",38.57830,-90.66660,25.5663,"Sprint PCS",0,"Sprint","310","120",15,15,"samsung","d2spr","qcom","KOT49H","samsung","SPH-L710","d2spr","","",2,"Missouri, USA","Missouri","administrative_area_level_1","United States","US","Missouri","","",""
2589795630,151435149,"samsung/kltezt/klte:4.4.2/KOT49H/G900IZTU1ANCB:user/release-keys","2017-02-01 00:00:40","120.188.1.xxx",90,61,156,"Tangerang","Indonesia","ID",-6.1783,106.6319,"FirstMedia","Indonesia","ID","Bangka Belitung Islands","BB","Kepoh",-2.63274,106.36950,245.917,"PT Indosat Tbk.",1,"INDOSATOOREDOO","","",4,4,"samsung","klte","qcom","KOT49H","samsung","SM-G900I","kltezt","","22862",1,"Nangka, Air Gegas, South Bangka Regency, Bangka Belitung Islands, Indonesia","Nangka","administrative_area_level_4","Indonesia","ID","Bangka Belitung Islands","South Bangka Regency","Air Gegas, Nangka","33782"
2589795636,152541028,"asus/WW_Z00A/Z00A:6.0.1/MMB29P/4.21.40.184_20161024_0577_user:user/release-keys","2017-02-01 00:00:40","171.253.11.xxx",26509,15376,21,"Ho Chi Minh City","Vietnam","VN",10.7500,106.6667,"SCTV Co.Ltd","Vietnam","VN","Ho Chi Minh","SG","Ho Chi Minh City",10.81420,106.64380,4.70557,"Viettel Corporation",0,"VIETTEL","452","4",15,15,"asus","Z00A","mofd_v1","MMB29P","asus","ASUS_Z00AD","WW_Z00A","","179331331",2,"Ho Chi Minh City, Ho Chi Minh 70000, Vietnam","Ho Chi Minh City","locality","Vietnam","VN","Ho Chi Minh","","",""
2589795637,130070433,"samsung/heroltexx/herolte:6.0.1/MMB29K/G930FXXU1BPH6:user/release-keys","2017-02-01 00:00:40","197.16.46.xxx",25794,11144,13,"Tunis","Tunisia","TN",36.8000,10.1833,"Ooredoo-tn","Tunisia","TN","Tunis","11","Tunis",36.81344,10.18048,0.939835,"Agence Tunisienne Internet - ATI",1,"Ooredoo TN","605","3",15,15,"samsung","herolte","samsungexynos8890","MMB29K","samsung","SM-G930F","heroltexx","","3852546",1,"Tunis, Tunisia","Tunis","locality","Tunisia","TN","Tunis","El Khadra","",""
2589795639,148562115,"samsung/treltexx/trelte:5.0.1/LRX22C/N910CXXU1BOC3:user/release-keys","2017-02-01 00:00:40","183.171.162.xxx",5042,17287,51,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Maxis","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.17500,101.68930,2.71987,"Celcom Internet Service Provider",1,"MY CELCOM","","",15,15,"samsung","trelte","universal5433","LRX22C","samsung","SM-N910C","treltexx","","82231062",2,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","51200"
2589795647,128310526,"htc/v36bml_dugl_00400/htc_v36bml_dugl:5.1/LMY47D/788931.1:user/release-keys","2017-02-01 00:00:40","106.219.11.xxx",552,244,183,"Patna","India","IN",25.6139,85.1354,"UshaNet Broadband","India","IN","Uttar Pradesh","UP","Baragaon",25.47476,82.77350,147.716,"BHARTI Airtel",1,"!DEA","404","89",0,0,"htc","htc_v36bml_dugl","mt6735","LMY47D","HTC","HTC Desire 628 dual sim","v36bml_dugl_00400","","514510",1,"Tetua, Uttar Pradesh, India","Tetua","locality","India","IN","Uttar Pradesh","Varanasi","","221204"
2589795648,147737732,"samsung/j7eltexx/j7elte:5.1.1/LMY48B/J700FXXU1AOGE:user/release-keys","2017-02-01 00:00:40","27.55.126.xxx",327,1086,62,"Bangkok","Thailand","TH",13.7500,100.4833,"3BB","Thailand","TH","Bangkok","10","Bangkok",13.75940,100.48890,0.751235,"True Internet",1,"TH 3G+","520","0",17,17,"samsung","j7elte","samsungexynos7580","LMY48B","samsung","SM-J700F","j7eltexx","","13964749",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10700"
